open-time,open,high,low,close,volume,close-time,quote-volume,count,taker-buy-volume,taker-buy-quote-volume,ignore,RSI,Stoch_%K,Stoch_%D,CCI,ADL,MFI,CMF,Bollinger_Mavg,Bollinger_Hband,Bollinger_Lband,Bollinger_Hband_Indicator,Bollinger_Lband_Indicator,ATR,MACD,MACD_Signal,MACD_Diff,Aroon_Up,Aroon_Down,ADX,ADX_Pos,ADX_Neg,Cumulative_Return
1627992000000,0.19768,0.19785,0.1931,0.19675,86583252.1,1627993799999,16958525.99601,25212,37240720.2,7297856.120675,0,29.771054902734363,57.480314960630196,55.240005111720684,-255.03671071953306,-43918840.65579954,34.28968751898299,0.3485128147565014,0.197988,0.19927708649826706,0.19669891350173294,0.0,0.0,0.0017399212770182644,-0.0012697832611039128,-0.0013661439853558178,9.636072425190496e-05,16.666666666666664,100.0,42.181636165205305,9.457820780092483,60.802291668956045,-0.05861244019138745
1627993800000,0.19674,0.1985,0.19628,0.19818,21959798.3,1627995599999,4335188.45365,6417,10940637.9,2160361.635187,0,48.8004155733189,80.00000000000009,57.06272670972311,-35.47721822541958,-28289795.018862892,45.061693040648514,0.4020334152337171,0.197935,0.19914195484588884,0.19672804515411116,0.0,0.0,0.0017999311173909813,-0.0011791455404256412,-0.0013287442963697824,0.0001495987559441412,8.333333333333332,91.66666666666666,44.633140962675036,13.90907535856774,47.14807549791469,-0.05177033492822969
1627995600000,0.19817,0.19892,0.19801,0.1984,14193584.4,1627997399999,2817970.024542,5364,7065451.8,1402680.741516,0,51.17497978134677,83.46456692913392,73.64829396325474,53.56867021034948,-30317449.933148853,44.5624529825738,0.3069329356101921,0.197965,0.19920142225797438,0.19672857774202562,0.0,0.0,0.0016886897277171113,-0.0010771456676386681,-0.0012784245706235597,0.00020127890298489155,0.0,83.33333333333334,44.12271902061113,17.23646881934668,42.282784344316276,-0.050717703349282384
1627997400000,0.19839,0.19913,0.19817,0.19825,16632982.9,1627999199999,3305134.183012,5244,7512326.5,1492670.509024,0,49.35420184460362,81.10236220472473,81.52230971128625,64.076483070398,-44178269.016482264,45.40230371608057,0.1690598817319483,0.198047,0.19923857207084356,0.19685542792915645,0.0,0.0,0.001597603511752471,-0.0009969218850547357,-0.001222124033509795,0.0002252021484550593,58.333333333333336,75.0,42.36091628144983,17.79206267212417,37.21823823152835,-0.0514354066985645
1627999200000,0.19824,0.19844,0.19737,0.19822,14919777.4,1628000999999,2953436.699169,5348,6881410.6,1362196.810308,0,48.947843065631844,80.6299212598428,81.73228346456716,12.430750550204806,-35393727.18283726,36.67251171770929,0.203812111556256,0.198125,0.19924754175869508,0.1970024582413049,0.0,0.0,0.001531653072783414,-0.0009251007233715136,-0.0011627193714821389,0.00023761864811062527,50.0,66.66666666666666,43.3432845111152,15.247575319039832,42.588088280219196,-0.05157894736842106
1628001000000,0.19823,0.19882,0.1968,0.19691,19290836.9,1628002799999,3815993.928972,6061,8932813.6,1767053.05783,0,34.48361802504114,63.1840796019901,74.97212102218589,-44.81478838056054,-52583581.84620361,28.557668447138624,0.13826504399932632,0.19802199999999998,0.1993615760523443,0.19668242394765564,0.0,0.0,0.0015926964386854866,-0.0009627895485670168,-0.0011227334068991146,0.00015994385833209774,41.66666666666667,58.333333333333336,45.62007216866334,11.400203195734214,38.96208469786606,-0.05784688995215315
1628002800000,0.19691,0.1974,0.1958,0.19612,21062834.3,1628004599999,4139635.678995,6894,10123385.2,1989063.283631,0,28.54829486176851,50.08291873963501,64.63230653382264,-137.7656895335967,-65221282.42620391,27.291911084161853,0.12936034170712593,0.19781100000000001,0.19955631257945813,0.1960656874205419,0.0,0.0,0.0015936093838497996,-0.0010443658127679,-0.0011070598880728718,6.269407530497175e-05,33.33333333333333,50.0,49.58439014243703,9.121413794695837,43.66708433621579,-0.06162679425837325
1628004600000,0.19614,0.19685,0.19461,0.1964,21666750.5,1628006399999,4245796.565877,7574,10953153.3,2146380.774906,0,33.295769492319735,39.60176991150415,50.956256084376435,-149.77255626239594,-52259922.75209691,40.84479272428498,-0.0642974098295642,0.197568,0.1993543213596705,0.1957816786403295,0.0,0.0,0.0016744082108685735,-0.0010740410532356082,-0.0011004561211054192,2.641506786981102e-05,25.0,41.66666666666667,54.555474824006524,6.757564250106481,46.118139637270296,-0.060287081339713056
1628006400000,0.19639,0.19699,0.19523,0.19563,16878508.8,1628008199999,3311081.416103,5576,7378492.2,1447813.186689,0,27.44522446836595,22.566371681415795,37.41702011085166,-115.58269633172571,-61466382.097551286,24.898918014014328,-0.2661680278330229,0.19725399999999998,0.19918298315182262,0.19532501684817735,0.0,0.0,0.0016851071845100033,-0.0011464756028529421,-0.0011096600174549237,-3.681558539801841e-05,16.666666666666664,33.33333333333333,57.245728630988495,7.00041528735116,36.76140286883017,-0.06397129186602879
1628008200000,0.19563,0.1975,0.19542,0.19746,19849947.0,1628009999999,3898828.488986,5958,12013093.4,2360363.171696,0,51.21410399864658,63.053097345132606,41.74041297935086,-45.99895970214469,-42379894.597551525,28.08786524894802,-0.09257323904797973,0.197232,0.19914600731451465,0.19531799268548533,0.0,0.0,0.0017344687864462528,-0.001044178163346815,-0.001096563646633302,5.238548328648706e-05,8.333333333333332,25.0,54.566618454664265,11.04029844628734,28.284130389862504,-0.05521531100478483
